2, -1, 0, 2, -2, 45, -30, -25, 80, -65, -10, 0, 0, 0, 0, -1, 3, 2, -2, -1, -5, -2, -10, -12, 20, 22, 4, -3, 8, 0, -2, 2, 0, -4, 3, 5, -3, -2, 7, 12, 9, 15, 5, 9, 11, -8, 2, 5, 9, -2, -1, 0, -1, -2, 3, 6, -1, -5, -1, 0, 8, -4, 0, -2, 3, 4, 0, 7, -5, -19, 0, -1, -1, 2, 3, -1, -3, 0, -14, -1, 16, -11, -3, -8, -2, -6, 1, 12, 8, 2, -1, 4, -3, -1, 0, 0, -11, 
1, -1, 0, 0, 8, 36, -54, 60, -50, -10, 3, -2, 0, 0, 0, 0, -1, -1, 0, 0, -2, -18, -26, 3, 17, 6, -9, -19, 13, 10, -11, 11, 11, -1, 7, 5, 10, 29, 25, 19, 20, 21, 27, 38, 16, 27, 27, 8, 2, 2, 1, -1, 3, 6, 3, 3, -3, -5, 3, 4, 3, 13, 6, -2, 3, 7, 1, 4, -7, 5, -2, -10, 2, 13, -4, -1, 4, -3, 2, -10, -6, 7, -9, 1, -3, 4, 3, -9, -1, 4, -2, 1, -1, 0, 1, -10, 16, 
2, -1, 0, -1, 18, 35, -48, -42, 4, 71, -18, -6, 1, 0, -1, 0, 0, 0, -1, -1, -12, -16, 1, 16, 7, 9, -7, 3, -6, 8, 18, 48, 42, 33, 34, 32, 36, 21, 2, 22, 16, 6, -46, -8, 6, 52, 3, -26, -1, 12, 5, 8, 10, -10, -8, 8, 1, 3, 7, 7, 1, 8, -6, 0, 2, -4, -4, -10, -5, 2, -10, 11, 0, -10, 4, -1, -1, 1, -3, -2, 2, 4, 5, -3, -1, 1, -5, 4, 1, -5, -1, -1, 0, 1, -6, -8, 41, 
-2, 0, 0, -2, 30, 28, -39, -5, 21, -18, -6, 1, 0, -2, 4, -1, 0, -2, 2, 1, -23, -10, 29, 15, 1, -15, 4, 24, 29, 40, 29, -15, -30, -12, 21, 12, -13, -46, -58, -34, -46, -32, -15, -49, -50, -2, -9, -6, 31, 12, 8, 5, 1, -17, 18, 14, 11, -15, -3, 15, -2, 0, -7, 12, 0, 17, 11, 1, 0, -6, -2, 1, 0, -8, 1, -7, -12, 10, 3, -19, -9, -1, -3, 0, 0, 2, 3, 0, 0, -1, 0, 0, 0, 0, -1, -2, 3, 
-2, 0, -2, 5, 51, -36, -31, 2, -11, -4, 0, 0, -2, 4, -2, 0, -2, 1, 1, -9, -29, 22, 19, 10, 1, 25, 41, 47, 61, 3, -63, -57, -24, -16, -32, -43, -36, -14, 7, 2, 9, -12, -25, 17, -18, -48, 0, -26, -5, 17, 2, 10, -3, -19, 36, 17, 17, 20, 13, 22, 43, 24, 20, 18, 36, 23, 20, 23, 21, 4, 9, 5, -20, -2, 0, 6, -1, -4, 10, 0, -18, 0, 3, -3, -2, 2, 2, -2, -3, 0, 0, 0, 0, 0, -3, 3, 0, 
2, -3, 2, 20, 21, -20, -19, 0, 0, 0, 0, -1, 4, -1, 1, -1, 0, 4, 1, -16, -19, 26, 11, 17, 17, 0, -20, -44, -56, -37, -7, 7, 0, -6, -12, -8, 3, -3, -10, 0, -4, 0, -4, 32, 16, -77, -14, -12, -25, 19, 13, 16, -3, -53, 40, 24, -2, -26, -19, -3, -8, -5, -11, -4, -7, 10, 5, 39, 50, 40, 34, 30, 34, 14, 1, -2, -5, 8, 16, 2, -7, -12, -3, -1, 1, -4, -4, 6, 2, -1, 0, -1, 0, -1, 2, -3, -9, 
0, 2, 5, 18, 27, -18, -14, 1, 0, 0, 0, -5, -6, -6, -4, -3, 4, 0, -3, -24, -18, 37, 16, 19, -20, -50, -53, -6, -15, -10, -24, -19, -53, -51, -40, -38, -47, -53, -36, -34, -26, -39, -19, -7, -4, -17, 22, -19, -44, 31, 14, 13, 10, -57, 11, -25, -39, 8, 2, -21, -29, -23, -19, -22, -32, -31, -47, -52, -7, 2, 2, -4, 14, 9, -6, -3, 4, -8, -1, 13, -6, -15, -3, 4, -1, 3, -1, -2, -1, 0, -1, 4, -1, -1, -1, 14, -9, 
1, -4, 17, 20, 1, -37, 1, -1, -1, 0, -10, -7, -16, -42, -38, -7, 4, -5, 2, -31, 6, 27, 13, 3, -17, -19, 6, -39, -37, -30, 1, 5, 28, 31, 34, 39, 56, 44, 12, 8, 4, 14, -1, -9, 2, 20, 7, -40, 5, 16, 9, 0, 14, -35, -15, -5, -22, -32, 2, -9, 11, 8, 4, 9, 4, -7, -2, 2, -28, -52, -34, -2, -19, 25, 43, 25, 3, 9, 3, 22, 14, -23, -3, -1, 1, -2, 0, 0, 0, 0, 0, -1, 0, 0, -1, -4, -9, 
0, 3, 24, 17, -41, -11, 0, 3, 2, -6, -10, 14, 6, 50, 21, -42, -25, 5, -7, -40, 16, 20, 20, -16, -32, -4, -14, 27, -3, 22, 31, 38, 55, 66, 56, 46, 30, 29, 20, 12, -2, -7, 17, 28, 14, -2, -5, 20, 13, -5, -5, -4, 8, 15, -42, -1, -5, -25, -11, -3, -13, -30, -17, -18, -27, -28, -37, -57, -31, -20, -16, -33, -34, -46, 3, 52, 31, 16, 8, 14, 19, -13, -11, 1, 2, -1, 0, 0, 0, 0, 0, 0, 0, -1, 2, -12, -7, 
0, 3, 47, -32, -34, 5, -1, -3, -3, -12, -4, 7, 24, 67, 61, 52, -21, -14, -18, -25, 34, 15, -11, -20, 10, 22, 21, 0, 41, 56, 55, 26, -9, -8, -2, -40, 18, -40, 19, 14, 33, 45, -7, -12, 6, 0, -3, 9, 7, 11, 7, 2, 10, 8, 15, -3, 23, 15, -3, -5, -29, -30, -20, -29, -13, -13, 18, 25, -6, -7, -26, -18, -19, -31, -46, -43, -50, -18, 24, 15, 18, -29, -10, 3, -2, 0, 0, 0, 0, 0, 0, 0, -1, 5, -11, 12, 19, 
-2, 15, 30, -48, -13, 4, -3, -3, 13, -7, -17, 9, -25, -32, 34, 66, -19, -19, -32, 4, 22, 10, 6, -18, -2, 10, 5, 27, 9, -32, -47, -66, -59, -74, -69, 50, -124, 87, -103, -25, -53, -33, 37, 12, -15, -17, -12, -1, 15, 12, 5, 13, 16, 20, -6, -5, -6, -9, -10, 10, 37, 43, 44, 44, 46, 62, 53, 41, 59, 59, 56, 26, 6, -22, -31, -25, -29, -27, 9, 20, 26, -13, -12, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, 17, 0, 
0, 17, 20, -39, -11, 11, -7, -5, 18, -7, -21, 12, 17, -19, -14, 5, -44, -20, -12, 14, 21, -3, 1, 7, -6, 5, 8, 1, -33, -41, -86, -41, 123, 37, -98, 99, -119, 56, -96, 116, 84, -38, -76, -13, 25, -17, -20, -2, 9, 6, 5, 3, 16, 2, -9, -11, -25, 12, 24, 4, -18, -32, -24, -35, -18, -25, 12, 32, 26, 2, 15, 37, 43, 20, 20, 7, -16, -33, -20, 16, 26, -6, -16, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -51, 
4, 4, 38, -33, -19, 5, -2, 0, -4, -5, -37, 20, 33, 5, 15, -22, -47, -10, -19, 22, 6, -1, -4, 5, 9, 7, 2, -5, -2, 0, 47, 18, -16, -23, -7, -42, -16, -17, -13, -5, -23, 8, -16, -37, 19, -2, -5, -2, 1, 6, 0, 7, 8, 9, 0, -18, 13, -13, -64, -30, 32, -120, -93, 63, -49, 8, -11, -96, -66, -14, 11, -15, 3, 29, 19, 14, 9, -23, -24, 17, 18, -8, -10, -4, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, -10, -57, 
1, 8, 46, -32, -22, -2, 8, -9, 0, -6, -41, 39, 13, -11, 36, -4, -12, -5, -14, 23, 3, -2, 7, 5, 8, 5, 2, -9, 14, 12, -20, 3, 15, 29, 48, 29, 35, 31, 25, 12, 13, 9, 31, 49, -8, -25, 3, 6, 9, 6, 1, 5, 7, -8, 2, -13, -8, 7, -27, -19, -25, 49, -31, -38, -53, -25, -39, -25, 88, -59, -71, -16, -12, -7, 14, 13, 9, 2, 11, 4, 18, -11, -16, 0, -6, -3, -1, -2, -4, 0, 0, 0, 0, 0, 3, -33, -27, 
1, -2, 41, -15, -33, -6, 27, -9, -2, -6, -41, 47, -14, -15, 35, 23, 32, -48, -4, 22, 2, -5, 10, 2, -6, 8, 1, 7, 3, 7, 9, 0, -12, -12, -7, 0, -1, -4, 3, -9, -14, -9, 2, -18, -6, 3, -6, 0, 8, 5, 2, 8, 1, 7, -4, 1, -17, 19, 37, 14, 10, 4, 36, -6, -6, 5, -43, 17, 3, 11, -6, -49, -20, 4, 4, 1, 8, 5, -6, 0, 17, 4, -24, 9, -6, -5, -1, 6, 0, -3, 0, 0, 0, 1, -3, -53, 2, 
-1, -1, 37, -2, -41, -10, 20, -1, -2, -10, -39, 46, -23, 2, 15, 62, 44, -73, 6, 17, -1, -7, 2, 2, 11, 3, 2, -1, 5, 4, 6, 1, 5, 0, -4, 3, 3, -2, -3, 5, 8, 14, -3, 2, 10, 1, -11, -2, 10, 2, 0, 5, 10, -10, -1, 1, -5, -16, 7, -7, -16, 1, 16, 29, 17, 39, 38, 12, 14, 23, 10, 3, -9, -19, 3, 10, 4, -1, 7, 1, 13, -2, -13, -1, 6, -6, 12, -7, 10, -9, 0, 0, 0, 2, -20, -26, 60, 
2, 0, 21, 33, -59, -13, 4, 12, -2, -5, -41, 36, 16, 26, 22, 15, -35, -54, 21, 11, -12, 7, 4, -5, -3, 5, 4, -3, -4, 4, 4, 10, 8, 8, 11, 5, 7, 8, 9, 7, 7, -3, -2, 13, -5, 5, -2, -11, 4, 6, 2, 2, 4, -2, -4, -1, -1, 7, -7, 19, 6, -9, -17, -8, 3, -5, -4, -6, -17, -21, -8, 9, 24, -1, -11, 10, 11, 11, -4, 0, 20, 1, -28, 5, 14, 1, -2, 9, 11, -2, -2, 0, 0, 2, -15, -60, 65, 
0, 0, 1, 50, -14, -55, -1, -3, -4, 0, -39, 6, 33, 29, -8, -12, -35, -36, 29, 1, 0, 7, -4, -2, 2, 1, 2, 7, 1, 2, 1, 2, 1, 6, -3, 2, 5, 0, 3, 6, -8, 2, 7, -7, -3, 1, -5, -1, -1, 4, 3, 8, 3, -2, -4, 1, -2, 5, 4, -1, 16, 15, 9, 4, 2, -1, -6, -9, -2, 7, 10, 5, 3, 12, -2, 6, 8, 3, 5, -3, 12, -3, -15, -20, 5, 11, -17, 3, 3, -5, -2, -1, 1, -10, -30, -45, -20, 
