-44, -3, 5, -22, 10, 6, 8, -1, 8, 7, 10, -10, -24, 5, -1, 0, 7, 5, -8, 6, -6, 4, -1, 4, -1, -3, 18, -9, -13, -2, -2, 9, -1, 1, -11, 6, -9, 9, -6, -6, 5, 11, -1, -9, 1, 22, -1, -71, 3, 48, 5, -10, 8, 0, -7, -6, -19, 76, 40, -127, 23, 11, -6, -9, -1, 12, 5, 3, -1, 20, 17, -71, -11, 15, 20, -2, -1, -2, 3, 0, -1, -12, 82, -38, -15, -9, 11, 4, 11, -13, 9, 3, -21, 15, -1, -59, 58, 
-32, 18, 0, -30, 9, 10, 5, 2, 2, 13, 5, -17, -13, 11, 7, -4, -5, -2, 0, -6, 2, 1, 1, -1, -1, -1, 9, -22, 13, -1, 7, -3, -10, -17, 9, 2, 3, 0, 5, 17, 0, -12, -9, 6, 44, -64, -29, 63, 0, -8, 18, -1, -14, -1, 6, 11, -6, -16, -121, -58, 124, 12, -2, -9, 10, 9, 6, -5, 9, 13, 22, -56, -22, 23, 16, 16, -5, 0, -2, 1, -11, 23, 82, -105, -3, 1, 3, 5, -12, -8, 19, -13, 4, -14, -32, 39, 29, 
0, 0, 0, -24, 0, 8, 8, 2, 3, 12, 9, -11, -26, 5, 2, 8, -2, -1, 4, 0, -1, 8, -6, 3, -13, 36, -22, 15, -7, -5, 9, -3, 8, -1, 5, -18, 8, -8, 2, 2, -6, 2, 6, 20, -91, 33, 26, -2, 19, -3, -10, -11, 8, -5, -4, -12, 7, -6, -23, 126, 61, 118, 15, -11, 3, 13, 1, 2, 4, 24, 8, -30, -31, -13, 26, 14, 7, -5, 3, -4, -3, 106, -92, -13, -9, 16, 9, 0, -22, 30, -24, 7, 4, -64, 28, 39, -18, 
7, 3, 2, -18, 9, 7, 4, 4, 5, 6, 7, -8, -25, 10, 3, -8, 10, -7, -3, -5, 2, -4, 9, -6, -5, 12, -22, -6, 15, -5, -3, -12, -7, 11, -6, 23, 2, 5, 3, -2, 4, 15, -60, -36, 51, 29, -10, -3, -9, -11, 1, 6, -1, 2, 3, 8, -7, 7, -3, -27, 106, 23, 118, 14, 10, 10, 5, -4, 7, 12, 18, -29, -12, -48, 19, 35, 17, -20, -8, -7, 77, -15, -53, 0, 6, 0, 5, -20, 23, -19, 3, 17, -75, 22, 57, -28, -8, 
4, -1, 1, -24, 5, 13, 4, 2, 0, 15, 8, -11, -19, 1, 2, 3, 3, 5, -6, 4, 0, 6, 8, -55, 94, -52, 2, 5, -9, 3, 4, 5, 6, -19, 12, 3, -16, 3, 17, 15, -33, -72, 29, 58, -12, -6, 20, -18, -3, 3, 2, 8, -3, 4, 1, 0, -2, -3, -12, 6, -13, -113, -105, -36, 14, 9, 2, 2, 6, 14, 8, -26, 6, -14, -31, -63, -42, 23, -72, -20, 71, -98, 3, 1, 5, 0, -1, 0, 3, -6, 32, -80, -10, 79, -22, -15, 21, 
-4, 3, -2, -29, 6, 9, 11, -3, 2, 13, 12, -8, -18, 12, 0, -5, 0, -3, 1, 3, 0, 1, 6, -91, -111, -70, 0, -2, 10, -11, -6, -6, 2, 15, 0, 12, -10, 24, -3, -55, -37, 62, 39, -26, 27, -7, -27, 10, 11, 4, -4, 1, 14, -6, -4, 1, -7, 12, -1, 2, -11, 45, 86, 106, 32, 17, -4, 2, 5, 15, 19, -27, 7, 4, 60, 41, 113, 0, 34, -120, 83, -9, 3, 10, -2, 8, -2, 10, -18, 31, -48, -55, 91, -7, -25, 25, 1, 
-2, -1, 4, -25, 4, 8, 4, 1, 1, 10, 13, -20, -24, -1, 1, 3, 0, -6, -2, 3, -8, 10, -47, 39, 46, -43, 5, -4, 7, 6, 1, -8, 15, 8, -18, -5, 27, 4, -92, 22, 61, -5, -4, 5, -36, 14, 4, -5, 3, 1, 7, -11, -12, -2, 11, 1, 5, -11, 4, -5, -10, -17, -105, 91, 1, 18, 5, -2, 3, 23, 10, -9, -47, 57, -55, 41, -44, 28, 12, 95, 7, -68, 5, 8, 3, -8, 5, -6, 7, 4, -85, 66, 26, -32, 21, 7, -1, 
-5, 1, 5, -27, -2, 8, 11, 5, 2, 9, 8, -19, -14, -10, 8, 7, -1, 1, -4, -5, 1, 11, -60, 88, 3, -50, 1, 16, -11, -8, -6, 27, -6, -28, 10, 11, -4, -92, 59, 51, -15, -6, -17, -5, 24, -34, 28, -3, -3, 13, -21, 9, 4, 1, -3, -1, -2, 1, 14, 4, 4, -16, 26, 96, 88, 41, 7, 5, 9, 27, 33, 108, 120, -7, -75, -4, 34, 3, -28, 23, 106, -111, 3, 0, 6, 3, -11, -9, 31, -64, 5, 67, -32, 10, 5, -4, -1, 
4, 4, 4, -17, 4, 6, 10, 2, 2, 13, 12, -15, -15, 10, 1, -1, 1, -2, 3, 6, -1, 16, -86, 113, -4, -30, 13, -24, 4, 15, 18, -14, -21, 23, 20, 6, -75, 69, 25, -18, 1, -18, 26, 3, -15, 32, -21, 23, -13, -19, 10, 7, 5, 1, -11, 1, 23, -12, -7, -6, 0, 3, -15, 65, 28, -71, 10, 7, 19, 1, 75, 27, -68, -94, 47, 19, -4, -23, -12, 37, 84, -113, 21, 13, -17, -1, -4, 20, -26, -82, 103, -18, -3, 13, -2, 2, 3, 
4, 5, -1, -18, -5, 8, 7, 1, 2, 11, 12, -18, -16, -2, 6, 3, 2, 9, -13, 4, 1, 11, -73, -110, -72, -21, -10, 21, 3, -12, -3, -1, 27, -4, -17, -65, 67, 7, -17, -13, 3, 9, -1, 13, 1, -17, 36, -43, 13, -1, 12, -3, 7, -8, 21, 37, -53, -9, 14, 9, 2, 6, -12, -14, 83, -6, -11, 2, -48, -60, -127, 38, -51, 47, 0, -8, -11, 0, -3, 48, 45, -88, 1, 4, 11, -10, 10, 12, -109, 56, 34, -26, 17, 1, -2, -5, 2, 
-2, -4, 3, -14, 2, 5, 0, 3, 5, 13, 12, -20, -17, 7, 1, 0, 1, 1, -2, -2, 6, -12, -49, 83, -29, -8, 6, -10, -15, 4, -10, 15, -20, -7, -23, 40, 7, -1, -19, 0, -5, 30, -7, -31, 16, 30, -54, 29, -12, 17, -14, -11, -17, 22, -4, -38, 22, -7, -2, 3, 2, -6, 15, -11, -14, 62, -70, -53, 48, 70, -48, 5, 26, -11, -10, 0, 1, 2, -3, 77, -20, -52, 15, -4, -6, -7, 2, -32, -22, 75, -21, 7, 6, -2, -1, 2, -2, 
4, -2, 3, -16, 0, 11, 9, 0, 4, 17, 14, -17, -22, 13, -4, 4, 0, -5, 1, -3, 12, -50, 14, 64, -17, -25, -12, 2, 1, 9, 3, -8, 16, -40, 41, 4, 0, -27, 0, 26, 13, -41, 12, 30, -20, -24, 25, -10, 7, -11, 1, 11, 21, -28, -10, 30, -24, 14, 7, 4, -4, -1, 3, 9, -9, 3, 8, 62, -26, -18, 28, 9, -9, -3, 1, 9, 6, -5, -11, 124, -73, -23, -1, 14, -13, 0, 8, -49, 57, 5, -14, 12, -1, -1, -2, 0, -3, 
6, -6, 0, -11, -8, 5, 9, 7, 2, 18, 2, -10, -27, 2, 4, -3, 2, 2, -4, 0, 11, -63, 54, 48, -34, -1, 6, -16, 14, -20, 15, 12, -49, 52, -14, 31, -44, 15, 14, -24, -17, 35, 18, -37, 6, 10, -7, 10, -3, 19, -18, 1, 8, 11, 6, -25, 25, 0, 3, -13, -20, 29, 0, -48, -9, 13, -21, -10, 21, 22, -18, 0, -5, -4, 1, 37, -43, 30, 7, -110, 121, -4, 1, 10, -11, 27, -79, 13, 54, -24, 10, 3, -1, 2, 1, 1, 5, 
0, 3, 4, -21, -2, 8, 8, 3, 0, 14, 13, -20, -13, 9, -2, 8, -4, 3, -3, 0, 15, -63, 48, 16, 5, 7, -2, 2, -21, 15, 0, -49, 54, -15, 36, -62, 26, 11, 3, -2, -10, 10, -31, 27, 5, -2, -7, 13, -2, -18, 15, -4, -8, -11, 9, 14, -3, 4, -14, 28, 9, -26, -33, 41, -3, -17, 18, 20, -8, -9, 4, -5, 3, -5, 40, -29, -25, -7, 22, 70, -101, 11, 9, -6, -4, -20, -52, 65, -7, -1, 7, 2, 0, 3, -5, 3, -4, 
-4, -2, -2, -14, -2, 11, 8, 0, 3, 9, 15, -20, -25, 9, 3, 2, -1, -1, -3, 3, 10, -71, 55, 9, -7, -10, 29, -30, -15, -3, -35, 53, -22, 33, -62, 19, 17, -6, -6, -1, 24, -44, 25, -17, 14, 7, 12, -19, 16, 1, -12, -11, 0, 17, -21, 15, 4, 0, 2, 4, -49, 19, 7, -25, 26, 24, -3, -14, -10, -4, 4, -2, -7, 15, 23, -41, 28, -82, -126, -76, -43, 32, -17, -3, -6, -39, 32, 38, -23, 12, 4, 1, -1, -1, 3, -3, 2, 
-4, 0, -7, -20, 1, 5, 9, 1, 2, 13, 14, -12, -18, 5, 4, -1, 2, -2, 3, -2, 19, -88, 83, 2, -11, 0, -10, 4, -13, -19, 50, -10, 23, -60, 31, 15, 2, -20, 0, 19, -36, 43, 7, 36, 8, -10, -6, 52, -13, -23, 21, 7, -8, -5, 21, -14, -5, 12, -35, -22, 38, -31, 16, 24, -13, -14, -4, 2, 0, 7, 2, -5, -6, 62, -70, 56, 25, -54, -71, 106, 17, -5, 5, 6, -26, -33, 73, -22, 2, 6, -2, -3, -1, 3, -2, 0, 3, 
4, -2, -1, -4, -2, 5, 9, 0, 1, 10, 19, -22, -23, 5, 5, 2, -10, 5, -4, 2, 17, -109, 103, 8, -3, 3, 16, 12, -61, 57, -25, 33, -51, 31, 2, 21, -27, -5, 29, -43, 48, -2, -32, -39, 29, 25, 3, 113, 62, 61, 13, 0, 47, 58, -9, 87, -10, -59, 54, -7, -12, 26, 3, -15, -9, 3, -2, 2, 0, 1, -4, -13, 39, 18, 68, -32, 116, 63, 89, -101, 19, 3, -8, 21, -64, 30, 30, -15, 11, -2, 1, 0, -4, 0, 2, -3, 2, 
-2, 0, -2, -13, 0, 3, 7, 3, 2, 13, 16, -15, -25, 3, 8, -2, 5, 0, 2, 1, 13, -105, 97, 13, -9, -9, 12, 38, -6, -18, 42, -61, 28, 11, 6, -35, 4, 23, -40, 54, -14, -32, 44, 2, -65, -101, -127, 68, -17, -25, -21, 57, -15, -6, 26, 38, 80, 30, -56, 15, 30, -14, 4, 1, 2, 5, 5, 2, 2, -13, 15, 87, 85, -10, -97, -92, -14, 11, 73, 3, 7, -17, 12, -20, -44, 77, -22, 5, 7, -3, 0, -2, 1, 3, -1, 0, -1, 
3, -3, -1, -7, 1, 5, 9, 2, 6, 11, 15, -15, -26, 5, -2, 5, -3, 1, -4, 5, 19, -84, 69, 4, 32, -13, -32, -8, -38, 41, -63, 24, 8, 4, -20, 8, 16, -34, 46, -22, -18, 34, -27, 15, 55, 0, 0, 7, -72, -45, 20, -53, -34, -35, 109, 32, 15, -14, 45, 1, -5, 2, 6, -6, 0, 5, -1, -23, 13, 104, 60, -50, -89, -67, -63, -31, -6, -40, -76, 23, 2, -6, 15, -81, 41, 22, -20, 15, -4, 1, 2, 1, 1, -6, -3, 1, 1, 
10, -11, 0, -6, -4, 5, 16, -6, 4, 11, 20, -24, -16, 7, 4, 5, -3, 6, -3, 2, 3, -51, 10, 47, 31, -31, -28, 31, 18, -45, 6, 24, 12, -26, 6, 21, -36, 30, -6, -35, 66, 2, 27, 2, -36, -74, -1, 43, 13, 51, -23, 32, -10, 102, 125, -25, 30, 19, 0, 0, 0, -1, 1, -2, -3, -12, 3, 85, 89, -119, -101, -73, -39, -19, 23, -1, 117, -101, 21, 1, -11, 14, -5, -69, 75, -18, 10, 7, -1, -2, 1, 0, -2, 4, -1, 0, 0, 
-1, -2, -5, -12, 1, 3, 8, -2, 1, 12, 17, -13, -27, 4, 1, -2, -1, 1, -2, 3, 5, -5, -81, 94, 0, -1, -47, 44, -33, -13, 26, 16, -32, 11, 18, -36, 40, 26, -53, 104, -45, -41, 21, -11, -60, 47, 105, 111, 9, 24, -23, 12, 93, -98, -62, 50, 12, -22, 8, 6, -3, -3, 1, -4, -14, 78, 123, -117, -47, -5, -35, 24, 47, -22, -68, -89, -73, 20, 8, 4, -23, 22, -42, 14, 40, -22, 18, -4, 1, 1, -1, -2, 3, -5, 3, -3, 4, 
-5, 3, 0, -12, 0, 4, 8, 3, 1, 12, 16, -15, -25, 9, 7, -2, 5, 3, 1, -7, 3, 14, -113, 119, -10, 26, 1, 18, -54, 34, 39, -63, 21, 9, -28, 23, -25, 27, 66, -76, -13, 39, -71, 5, -42, 98, -97, 49, 76, -56, -52, -25, 122, -91, 74, 5, -19, 10, -2, -6, -5, -1, 0, -3, -127, -37, 81, 44, -50, 70, 46, 7, -38, -36, -63, -101, 19, 7, 4, -10, 11, -2, -86, 89, -13, 0, 8, 0, 4, -3, 1, 1, 0, -1, -1, 2, -2, 
3, 0, -3, -13, -4, 10, 12, -5, 0, 10, 21, -15, -29, 9, -1, 0, -2, -3, -4, -3, 6, 11, -43, -21, 110, -69, 71, -84, 37, 8, -51, 27, -2, -18, 17, 22, 21, -70, -41, 13, 39, -77, 104, -97, 95, -66, -15, 3, -12, 28, -119, 112, -89, 86, 2, -1, 0, 6, -8, -8, -9, 17, 2, 47, -117, -98, 25, 28, -11, -21, -12, 14, -59, -120, -85, 14, 0, 8, 8, -7, 1, -33, -9, 48, -30, 24, -3, 3, -1, 1, 3, -1, -2, 1, 1, -1, 0, 
2, 0, 1, -18, -4, 7, 11, 3, 6, 12, 14, -15, -20, 2, 2, 9, -3, 2, 4, -2, 0, 4, 25, 106, 104, 10, 14, -19, -12, 9, 1, 23, -6, 1, -12, 31, -14, 32, 1, 30, -78, 36, 1, -17, 24, -13, 40, 0, -34, 48, 74, -106, 99, 3, 4, 1, -4, 10, -19, 21, -6, -10, -20, 34, 43, -78, 66, -45, 59, -52, 78, 118, 107, -36, 2, 16, -10, 9, -8, -7, 7, -41, 43, -17, -1, 21, -2, -5, -3, 1, 3, -4, 2, -4, 4, 3, -3, 
-2, 1, 5, -24, -6, 13, 8, -1, -1, 16, 18, -14, -29, 0, -2, 3, -4, -4, -1, -3, 2, 4, 12, -33, -43, 62, 42, -17, -1, -41, 38, -42, 0, 10, 64, -5, -29, -25, 44, -11, -26, 0, 26, -12, -30, 2, 5, -56, 26, -87, -32, 47, -14, 0, -3, -9, -6, 8, 6, -33, 13, 4, 6, 2, 68, -8, -88, 45, -41, 37, 34, -104, -31, 4, 10, 0, 4, 7, -19, 12, -17, -28, 56, -43, 27, 5, -1, -1, 2, 2, -4, 5, -3, 6, -2, -4, 1, 
-1, 3, 0, -24, -6, 6, 11, -1, 6, 10, 16, -18, -27, 12, 3, 3, 6, 1, -3, -6, 1, 10, 7, -43, -7, 80, 31, -64, 12, 31, -56, 53, 29, 21, -53, -15, 13, -43, 15, 15, 15, -44, 74, 3, -36, 21, -61, -21, -24, 11, 45, 14, 10, 18, -26, -11, 39, -39, -9, 18, 10, 0, -8, 2, 28, -1, -26, -50, -23, 36, 63, -45, -5, -6, 9, -6, 15, -1, -6, 10, -67, 37, 11, -17, 15, 13, 2, 4, -4, -2, 3, 1, -3, 1, -2, 5, 2, 
7, -5, 10, -23, -1, 6, 11, 0, 0, 9, 23, -10, -25, 0, 2, 2, -6, 2, -3, 12, -24, 0, 10, -14, -60, -104, -87, -21, 0, -20, 28, -23, 8, 63, -81, 59, -52, 7, -30, 35, -1, 15, -114, 106, 25, -66, -55, 72, 21, 20, -22, 8, 20, -15, -22, 48, -29, -4, 5, 3, -2, 3, -1, 5, 36, 15, -19, -58, -14, 39, 81, -92, 1, 3, -8, 2, 13, -14, -3, -7, -46, 78, -36, 27, -13, -13, 6, 10, 8, 2, -1, 7, 1, -4, 0, 0, 4, 
1, 4, 4, -17, -7, 13, 10, -3, 4, 14, 11, -6, -30, -3, 4, 1, 12, 2, -1, -30, 46, 7, -10, 11, -106, -84, -97, 26, -37, 14, 35, 9, -14, -55, -1, 18, -8, 18, -10, -24, -19, 48, 3, 45, -86, -92, 110, -28, 42, -19, -5, 2, 17, -6, 25, -46, 0, 3, 7, 6, 0, -5, 7, -1, 20, 37, -17, -40, -44, -8, 109, -63, 2, 1, 0, 13, 1, -18, 21, -37, -19, 43, -19, 25, -9, -3, -8, -14, -3, 4, 5, 9, 6, 4, 2, 1, -2, 
0, -2, -1, -18, -7, 4, 9, 5, 1, 14, 13, -13, -20, 10, 3, 2, -4, -4, 0, -4, 6, -13, 15, 15, -33, 20, 59, -58, 23, 14, 49, -35, -14, 13, -51, 70, -52, 20, -6, 22, -48, 44, -43, 104, 122, 115, -45, 49, 15, 15, -62, 53, 2, -6, -25, 4, 4, -3, 9, -3, 4, 6, -2, 3, 17, 41, -14, -34, -41, -24, 123, -65, -8, 2, 0, 7, 4, -11, 17, -86, 78, -18, 10, 12, 5, -1, -5, -9, -4, -12, -10, -13, 4, 5, 6, 0, -1, 
0, 1, 6, -23, -5, 8, 13, 3, 1, 8, 19, -17, -24, 3, 3, 1, 1, 11, -5, -1, -3, 6, -6, -14, -20, -18, -27, 15, 16, 33, -47, -29, 5, 2, 4, -60, 83, -27, -17, 18, 12, -60, 75, 78, -126, -52, 39, -26, 16, 14, -37, 73, -22, -3, -7, 5, -5, -1, 3, 9, -2, -3, 2, -2, 7, 41, -4, 9, -38, -56, -120, -63, -22, 3, 0, 11, -21, 13, -29, -22, 58, -27, 24, -1, 0, 2, 11, 10, -3, 9, -14, 5, -11, -8, -11, 1, 9, 
-2, -3, 4, -17, -10, 13, 8, -3, 5, 12, 16, -10, -29, 6, 4, 1, -2, -4, -3, -2, 4, 0, 7, -42, 115, -26, 74, -55, 29, 62, -85, 44, -16, 13, -33, 64, -6, -35, 17, -36, 32, 35, -89, 51, -76, 64, 8, -36, 10, 28, 73, -113, 18, 64, 56, 30, 6, -10, -1, 3, 4, -1, 1, -7, 20, 88, 60, -52, -15, -78, -122, -39, -7, 1, 13, -3, 0, 12, -59, 33, 12, -14, 13, 1, -1, -1, 4, 7, 8, -2, 8, -4, -4, -5, -1, -8, -4, 
